laptop_id,name,price,original_price,discount_pct,status,delivery_location,seller,seller_shipping_speed,seller_quality-score,customer_rating,seller_score,seller's_followers,brand,model,ram,storage,storage_unit,processor,os,display,rating_score,value_for_money,price_diff,price_range
9528349,,26000.0,33000.0,40%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TECH DG,Good,Very Poor,Average,52%,25.0,,,8GB,8.0,,,,14.0,3.0,8666.666666666666,7000.0,Mid
325958162,"HP Refurbished EX-UK ProBook 440 G8 – 14"" FHD Ultra-Slim Laptop, Intel Core i3 11th Gen, 8GB RAM, 256GB SSD, Fingerprint, Wi-Fi 6, Windows 11 Pro – Smart Performance for Everyday Professionals",37500.0,37500.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91.0,HP,Refurbished,8GB,8.0,GB,i3,Windows 11,14.0,4.0,9375.0,0.0,High
10054852,"DELL Refurbished Latitude E7250 Intel I5- 8GB RAM 256GB SSD Win 10 Pro 12.5 Inches, 6 Months WRTY",26000.0,70000.0,77%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Computer Spot Kenya,Excellent,Excellent,Average,86%,32.0,DELL,Refurbished,8GB,8.0,GB,,,14.0,3.0,8666.666666666666,44000.0,Mid
313575253,"Lenovo Refurbished ThinkPad T490s Business Laptop, 14-Inch FHD Intel Core I5-8365U 1.6GHz 16GB RAM 256GB SSD",40000.0,40000.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,BADAR COMPUTERS,Poor,Excellent,Excellent,80%,9.0,Lenovo,Refurbished,16GB,16.0,GB,,,14.0,5.0,8000.0,0.0,High
325268064,"DELL Refurbished EX-UK Latitude 7420 Laptop, 14"" FHD Display, Intel Core i5-1145G7 Quad Core 11th Gen Processor, 16GB RAM, 512GB SSD, WiFi, Bluetooth, Webcam, Windows 11 Pro",41000.0,41000.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91.0,DELL,Refurbished,16GB,16.0,GB,i5,Windows 11,14.0,4.0,10250.0,0.0,High
324059704,HP Elitebook 840 G5 Laptop Intel Core i7 7th gen 1.80 GHz 8Gb Ram 256GB SSD Windows 10 Pro-64,32899.0,35000.0,6%,8 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TheRoberts KE enterprise,Average,Excellent,Unknown,84%,10.0,HP,Elitebook,256GB,256.0,GB,i7,Windows 10,14.0,1.0,32899.0,2101.0,Mid
1556263,,26000.0,26000.0,23%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ANOVA Technologies,Good,Very Poor,Poor,46%,113.0,,,8GB,8.0,,,,14.0,2.0,13000.0,0.0,Mid
325591269,DELL REFURBISHED Latitude 7400 Intel Core i5 8th Generation 16GB RAM 512GB SSD X360 Touch Screen 14inch FHD Display (Refurbished),41499.0,48000.0,14%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ZLIT STORES,,,Unknown,,1.0,DELL,REFURBISHED,16GB,16.0,GB,i5,,14.0,1.0,41499.0,6501.0,High
312899714,DELL REFURBISHED 5400 Intel(R) Core(TM) I7 8th Gen 16 GB RAM 256 SSD 14 Inch Windows 11,31999.0,42000.0,24%,1 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,JULTECH GENERAL SUPPLIES,Good,Excellent,Unknown,94%,14.0,DELL,REFURBISHED,16GB,16.0,GB,,Windows 11,14.0,1.0,31999.0,10001.0,Mid
313537157,DELL REFURBISHED LAPTOP LATITUDE 7440 INTEL CORE I5 4GB RAM MEMORY 256GB SSD 14 INCHES,16499.0,22000.0,25%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Laptoppalace,Excellent,,Unknown,98%,3.0,DELL,REFURBISHED,4GB,4.0,GB,,,14.0,1.0,16499.0,5501.0,Low
10048231,"Asus UK Refurbished Asus. X409F Laptop – Intel Core I7, 16GB RAM, 128GB SSD & 1TB HDD",26000.0,75000.0,53%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Megacomps ICT hub,Poor,Very Poor,Excellent,46%,237.0,Asus,UK,16GB,16.0,GB,,,14.0,5.0,5200.0,49000.0,Mid
1291436,"HP 6th Gen Corei5 -8GB Ram-256GB SSD-EliteBook 820 Refurbished -win10 Office 2019 -12"" Trial",26000.0,45000.0,51%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Techbiz,Good,Excellent,Poor,76%,149.0,HP,6th,8GB,8.0,GB,i5,,14.0,2.0,13000.0,19000.0,Mid
314094137,"Lenovo ThinkPad X280 Intel Core i5-8350U Quad-Core 8GB RAM 256GB SSD 12.5"" FHD IPS Display",19999.0,27988.0,29%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,RICKTECH COMPUTERS,Good,Excellent,Excellent,98%,23.0,Lenovo,ThinkPad,8GB,8.0,GB,i5,,14.0,5.0,3999.8,7989.0,Low
325417060,HP Renewed HP. EliteBook 840 G7 14” FHD Intel Core i5-10310U 1.7GHz Quad Core 16GB RAM 512GB NVMe Windows 11 Pro 64Bit,38000.0,46000.0,17%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,PRODUCTS ZONE,Good,Poor,Average,68%,123.0,HP,Renewed,16GB,16.0,GB,i5,Windows 11,14.0,3.0,12666.666666666666,8000.0,High
265429382,"Elitebook Refurbished 8460p, 8GB RAM, 1TB HDD, Intel Core I5 + FREE MOUSE",15999.0,29999.0,47%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Betty Tech Computers,Good,Very Poor,Average,50%,174.0,Elitebook,Refurbished,8GB,8.0,GB,,,14.0,3.0,5333.0,14000.0,Low
325487076,"HP ProBook X360 11 G1 , Intel Pentium, 4 GB RAM, 128 GB SSD, 11.6 inch HD Convertible Screen Touchscreen + Free Wired mouse",16700.0,26000.0,36%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,PC Point KE,Good,Very Poor,Excellent,60%,2.0,HP,ProBook,4GB,4.0,GB,,,11.6,5.0,3340.0,9300.0,Low
325849712,"Apple REFURBISHED MacBook Air A1466 (13-inch Early 2015), Intel Core I5, 8GB RAM + 512GB SSD, Intel HD Graphics",29999.0,35000.0,14%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Digitech Computers,Good,Poor,Average,66%,151.0,Apple,REFURBISHED,8GB,8.0,GB,,Mac,14.0,3.0,9999.666666666666,5001.0,Mid
320985896,"HP Refurbished Elitebook 840 G3 6th Gen , Core I5, 8GB RAM- SSD 256GB -14"", Sliver (6M WRTY)",24399.0,46999.0,48%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,PRODUCTS ZONE,Good,Poor,Average,68%,123.0,HP,Refurbished,8GB,8.0,GB,,,14.0,3.0,8133.0,22600.0,Mid
326402594,DELL Latitude 5300 Intel Core i7-8665U 16gb Ram 512gb SSD 8th Generation 2.1GHz (8 CPUs) Windows 11 Pro 64-bit 13.3inches (Refurbished),40000.0,50000.0,20%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Unicom computers,,,Unknown,,,DELL,Latitude,8GB,8.0,,i7,Windows 11,13.3,1.0,40000.0,10000.0,High
326324816,"HP  REFURBISHED ELITEBOOK 8460P CORE I5 8GB  256GB SSD  14'' WINDOWS 10, 6 Months WRTY",15400.0,30000.0,49%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ERICK ENTERPRISE,Good,Very Poor,Average,48%,130.0,HP,REFURBISHED,8GB,8.0,GB,,,14.0,3.0,5133.333333333333,14600.0,Low
325819569,"DELL Latitude 7280, Core I5 8GB RAM 512GB SSD, 12.5"" Refurbished Windows 11 pro installed office 2021 activated",21850.0,35000.0,38%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6.0,DELL,Latitude,8GB,8.0,GB,,Windows 11,14.0,2.0,10925.0,13150.0,Mid
9425349,"HP  Refurbished EliteBook 820, Intel Core I5, Slim Model ,8GB RAM , 500HDD, Black- 12.5"", (6 Months WRTY)",26000.0,28000.0,45%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,RICKTECH COMPUTERS,Good,Excellent,Excellent,98%,23.0,HP,Refurbished,8GB,8.0,GB,,,14.0,5.0,5200.0,2000.0,Mid
305611469,"HP Refurbished Probook 640 G2 Core I5 - 6th Generation - 512 SSD- 16GB RAM -14"" - Black",22499.0,30000.0,25%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Wasini Technologies,Good,Excellent,Good,86%,79.0,HP,Refurbished,16GB,16.0,GB,,,14.0,4.0,5624.75,7501.0,Mid
325737850,HP Refurbished Probook 11 G2 *TOUCH SCREEN* CORE I3 8GB 128GB SSD Win 11,18000.0,22000.0,18%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Pikhub,Excellent,Very Poor,Excellent,66%,3.0,HP,Refurbished,8GB,8.0,GB,,,14.0,5.0,3600.0,4000.0,Low
325918044,"Lenovo Refurbished EX-UK ThinkPad X280, Intel Core i7 (8th Gen) i7-8550U, 8 GB RAM, 256 GB SSD, 12.5"" FHD (1920 x 1080) Display",26400.0,30000.0,12%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TWENDY,Good,Excellent,Good,88%,10.0,Lenovo,Refurbished,8GB,8.0,GB,i7,,14.0,4.0,6600.0,3600.0,Mid
326471045,"HP  Refurbished EX-UK ProBook 450 G3 Business Ultrabook, Intel Core i5-6200U, 256GB SSD, 8GB RAM, 15.6"" FHD (1920x1080), Windows 10/11 Pro",21399.0,31000.0,31%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,PRODUCTS ZONE,Good,Poor,Average,68%,123.0,HP,Refurbished,256GB,256.0,GB,i5,Windows 10,14.0,3.0,7133.0,9601.0,Mid
325327992,DELL  REFURBISHED LATITUDE 3340 INTEL CORE I3 TOUCH SCREEN 4TH GENERATION 8GB RAM 256GB SSD,18499.0,25000.0,26%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Laptoppalace,Excellent,,Unknown,98%,3.0,DELL,REFURBISHED,8GB,8.0,GB,,,14.0,1.0,18499.0,6501.0,Low
326369837,"Lenovo Refurbished T460s Ultrabook 14"" Display, Intel I5(6th Gen) , 8GB RAM, 512GB SSD Windows 11 pro installed Office 2021 activated",25499.0,35000.0,27%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6.0,Lenovo,Refurbished,8GB,8.0,GB,,Windows 11,14.0,2.0,12749.5,9501.0,Mid
325584056,"DELL  Latitude 5300 Refurbished Laptop, Intel Core i5-8th Generation CPU, 8GB RAM, 256GB SSD, 13 inch Display, Windows + Laptop Stand",22500.0,30000.0,25%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,My Tech Hub,Poor,,Unknown,50%,7.0,DELL,Latitude,8GB,8.0,GB,i5,,13.0,1.0,22500.0,7500.0,Mid
326024761,"DELL  DELL_ Latitude 5300 Core I5 Touchscreen-8th Gen-16GB RAM -512GB SSD-Refurbished-Windows 11- 11""",28999.0,38999.0,26%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,GEEWORLD TECHNOLOGIES,Good,Excellent,Poor,78%,3.0,DELL,DELL_,16GB,16.0,GB,,Windows 11,14.0,2.0,14499.5,10000.0,Mid
326566459,DELL Latitude 7390 2-in-1 13.3Inches Intel Core i7 8th Gen 16GB RAM 512GB SSD Touchscreen Laptop,39000.0,45000.0,13%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,laptop hub limited,,,Unknown,,,DELL,Latitude,16GB,16.0,GB,i7,,14.0,1.0,39000.0,6000.0,High
312866798,HP Refurbished Laptop Elite x2 1012 G2 Detachable 2-in-1 Intel Core i5 7th Gen 8GB RAM 256GB SSD 12.3 Inches HD Touchscreen Display Stylus Pen,39000.0,42999.0,9%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Bundo Tech,Good,Excellent,Good,90%,48.0,HP,Refurbished,8GB,8.0,GB,i5,,14.0,4.0,9750.0,3999.0,High
313013178,"HP Refurbished EX-UK ProBook 455R G6 15.6 Inch Full HD AMD Ryzen 5 3500U Processor, Radeon Graphics, 8GB RAM, 256GB SSD, Windows 11 Pro",32000.0,32000.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91.0,HP,Refurbished,8GB,8.0,GB,Ryzen 5,Windows 11,14.0,4.0,8000.0,0.0,Mid
8005414,,16999.0,40000.0,58%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Best_Mom,Good,,Unknown,80%,5.0,,,8GB,8.0,,,,14.0,1.0,16999.0,23001.0,Low
325777270,"HP  EliteBook 840 G5 Touchscreen  Processor- Intel Core i5-8300U -8th Generation Memory- 16GB DDR4 Hard drive- 256gb  SSD Storage Display-14""  FHD  Color- SILVER",35150.0,40000.0,12%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6.0,HP,EliteBook,16GB,16.0,GB,i5,,14.0,2.0,17575.0,4850.0,High
312690251,ThinkPad X390 Core i7-8th Gen 16GB Ram 256GB SSD Refurbished TOUCHSCREEN WINDOWS 10 PRO INSTALLED AND ACTIVED PLUS COMPLETE CHARGER,32000.0,34000.0,6%,5 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Neileys  Technologies,Good,Very Poor,Poor,44%,56.0,ThinkPad,X390,16GB,16.0,GB,i7,,14.0,2.0,16000.0,2000.0,Mid
313918807,"Lenovo Thinkpad T470s Refurbished -Core I5 -16GB RAM -256GB SSD-Dos-14""",22499.0,27000.0,17%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Phonelegit Kenya,Good,Excellent,Good,92%,12.0,Lenovo,Thinkpad,16GB,16.0,GB,,,14.0,4.0,5624.75,4501.0,Mid
312670543,HP Refurbished EX-UK 250 G8 Intel Core i5 11th Gen 8GB RAM 256GB SSD RJ-45 WiFi Bluetooth HDMI Type-C 15.6 Inches HD Display Windows 10/11 Pro,40000.0,40000.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91.0,HP,Refurbished,8GB,8.0,GB,i5,Windows 10,14.0,4.0,10000.0,0.0,High
325673328,"HP  EliteBook 840 G5 Processor- Intel Core i5-8300U -8th Generation Memory- 8GB DDR4  Windows 11 pro 64 bit office 2021 activated Hard drive- 512GB SSD Display-14""  FH Color- SILVER  + Laptop bag",29924.0,38000.0,21%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6.0,HP,EliteBook,8GB,8.0,GB,i5,Windows 11,14.0,2.0,14962.0,8076.0,Mid
312737939,HP REFURBISHED Probook 430 G5 Intel(R)Core(TM)I5 7th Gen 16 GB RAM 256 SSD Windows 10 pro 14 Inch Display,26500.0,35800.0,26%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,MAXPORTS MERCHANTS LIMITED,Excellent,Very Poor,Unknown,50%,16.0,HP,REFURBISHED,16GB,16.0,GB,,Windows 10,14.0,1.0,26500.0,9300.0,Mid
326602860,"DELL  Latitude 7450 Intel Core i7 8GB 256GB SSD 14"" screen REFURBISHED",20500.0,25000.0,18%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,SmartComputers,Poor,Excellent,Good,74%,20.0,DELL,Latitude,8GB,8.0,GB,i7,,14.0,4.0,5125.0,4500.0,Mid
288286050,"Lenovo Refurbshed Thinkpad T460S Core I5 8GB Ram 512GB SSD, 6th Generation 14 Inches",25999.0,32000.0,19%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Wasini Technologies,Good,Excellent,Good,86%,79.0,Lenovo,Refurbshed,8GB,8.0,GB,,,14.0,4.0,6499.75,6001.0,Mid
319390440,"Lenovo Refurbished Thinkpad X1 Carbon - 14"" - Intel Core I5- 512 GB SSD - 16GB RAM - Win 10 Pro (1YR WRTY)",45500.0,60000.0,24%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TWENDY,Good,Excellent,Good,88%,10.0,Lenovo,Refurbished,512GB,512.0,GB,,,14.0,4.0,11375.0,14500.0,High
326688934,"Lenovo Thinkpad X390 Core i5 8GB RAM 256GB SSD 8th generation 13.3 inches FHD, windows 11 PRO, Quad core, HDMI, USB Type C, HD Camera Ultra Slim Laptop +Free bag",24999.0,28000.0,11%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Hamez  Technologies,Excellent,Excellent,Unknown,98%,52.0,Lenovo,Thinkpad,8GB,8.0,GB,i5,,13.3,1.0,24999.0,3001.0,Mid
326657375,Lenovo ThinkPad T14s Touchscreen Core i5 10th Gen Business Laptop 16GB RAM 512GB SSD 14 Inch FHD  Windows 11 (Refurbished),37000.0,45000.0,18%,5 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,MARCA DIVAS PALACE,,,Unknown,,1.0,Lenovo,ThinkPad,16GB,16.0,GB,i5,Windows 11,14.0,1.0,37000.0,8000.0,High
325237532,"Lenovo ThinkPad X280 Intel Core i5-8350U Quad-Core 8GB RAM 256GB SSD 12.5"" FHD IPS Display Refurbished 6months Warranty",18991.0,30000.0,37%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,RICKTECH COMPUTERS,Good,Excellent,Excellent,98%,23.0,Lenovo,ThinkPad,8GB,8.0,GB,i5,,14.0,5.0,3798.2,11009.0,Low
325635020,"HP  EliteBook 840 G5 Processor- Intel Core i5-8300U -8th Generation Memory- 12GB DDR4 Hard drive- 1TB SSD Storage Display-14""  FHD  Color- SILVER + Wireless mouse",36099.0,42000.0,14%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6.0,HP,EliteBook,12GB,12.0,GB,i5,,14.0,2.0,18049.5,5901.0,High
325618170,"HP EliteBook 830 G5 – Core I5 7th Gen, 8GB RAM, 256GB SSD, 13.3” FHD Display, Windows 10 Pro",25174.0,31999.0,21%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,HAMEDA TECHNOLOGIES SHOP,Good,Excellent,Good,90%,76.0,HP,EliteBook,8GB,8.0,GB,,Windows 10,14.0,4.0,6293.5,6825.0,Mid
306432541,"HP Refurbished Elitebook 840 G5 8th Generation Core I5, 16GB RAM, 512GBGB SSD -14"" Inches Screen Display Windows 10 Pro Installed And Activated Plus Complete Charger",33999.0,52000.0,35%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Wynn Enterprise,Good,Average,Average,76%,200.0,HP,Refurbished,16GB,16.0,GB,,Windows 10,14.0,3.0,11333.0,18001.0,Mid
326591304,"HP EliteBook 820 G3 Core I5 8GB-256GB SSD 6th Gen 12.5"" Refurbished/Renewed Windows 10",17899.0,29999.0,40%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,COLIMO HUB,Excellent,Excellent,Unknown,98%,,HP,EliteBook,8GB,8.0,GB,,Windows 10,14.0,1.0,17899.0,12100.0,Low
325545894,"DELL Latitude 5300 Touch 8th Gen Intel Core i5 16GB DDR4 RAM  256GB NVMe SSD 13.3"" FHD Touchscreen Windows 11 Pro + office installed Integrated Graphics 6-Month Warranty. free Ajustable laptop stand - REFURBISHED",35000.0,35000.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Laptop Garage _Ke,Excellent,Excellent,Unknown,98%,11.0,DELL,Latitude,16GB,16.0,GB,i5,Windows 11,14.0,1.0,35000.0,0.0,Mid
325616776,"DELL  4GB RAM 128GB SSD Latitude 3189 Touchscreen Convertible 2-in-1 X360, HDMI Ready Refurbished Laptop,Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad + Free Extension.",17999.0,20000.0,10%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Vertex Innovation Hub,Good,Very Poor,Poor,42%,1.0,DELL,4GB,4GB,4.0,GB,,Windows 11,14.0,2.0,8999.5,2001.0,Low
326582340,"HP EliteBook x2 1012 G1 Core m5 8GB 256GB – 12.3"" Touch 2-in-1 With Stylus Pen REFURBISHED",25000.0,30000.0,17%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,LEXER HUB TECHNOLOGIES,,,Unknown,,,HP,EliteBook,8GB,8.0,GB,,,14.0,1.0,25000.0,5000.0,Mid
326194509,"DELL Refurbished Latitude 7480 Laptop – Intel Core i7, 8GB RAM, 256GB SSD – 14-inch Business Laptop, 6th Generation",24000.0,30000.0,20%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,LAPTOPS WORLD LTD,Excellent,Very Poor,Average,60%,7.0,DELL,Refurbished,8GB,8.0,GB,i7,,14.0,3.0,8000.0,6000.0,Mid
326657315,"HP EliteBook x360 1030 G3 2-in-1 Laptop Intel Core i5 8th Gen 16GB RAM 512GB SSD 13.3"" FHD Touchscreen Win 11 Pro - REFURBISHED",39999.0,45000.0,11%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,HamnduEnterprise,Average,Excellent,Good,82%,10.0,HP,EliteBook,16GB,16.0,GB,i5,,14.0,4.0,9999.75,5001.0,High
265780582,"HP Refurbished  EliteBook 16GB RAM 256GB SSD Intel Core I5 14'' Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Free Wireless Mouse + Charger + Mouse Pad.",21999.0,40000.0,45%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Cray Computer Technologies,Good,Excellent,Very Poor,66%,11.0,HP,Refurbished,16GB,16.0,GB,,Windows 11,14.0,1.0,21999.0,18001.0,Mid
325799235,"HP Refurbished EX-UK EliteBook 850 G7 15.6"" FHD Business Laptop, Intel Core i7-10710U (Up to 4.7GHz), 2GB Dedicated Graphics, 16GB DDR4 RAM, 512GB PCIe NVMe SSD, Backlit Keyboard, Windows 11 Pro – Silver",46500.0,46500.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91.0,HP,Refurbished,2GB,2.0,GB,i7,Windows 11,14.0,4.0,11625.0,0.0,High
325457867,DELL XPS 13 9365 x360 Intel Core i7 16GB RAM 512GB SSD Full HD Touchscreen 7th Generation (Refurbished),45000.0,48000.0,6%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Bundo Tech,Good,Excellent,Good,90%,48.0,DELL,XPS,16GB,16.0,GB,i7,,14.0,4.0,11250.0,3000.0,High
325495143,DELL exUK LATITUDE 7480 INTEL CORE I7 8GB RAM 256GB SSD 7TH GENERATION TOUCHSCREEN 14INCHES BACKLIT KEYBOARD WINDOWS 11,33900.0,430000.0,92%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,PC Point KE,Good,Very Poor,Excellent,60%,2.0,DELL,exUK,8GB,8.0,GB,,,14.0,5.0,6780.0,396100.0,Mid
315691332,"HP Refurbished EliteBook 830 G5 Intel Core I5 8GB RAM 256GB SSD Storage  8th Gen 13.3"" Slim Laptop",28499.0,35000.0,19%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lantel  System,Good,Very Poor,Good,58%,52.0,HP,Refurbished,8GB,8.0,GB,,,14.0,4.0,7124.75,6501.0,Mid
325346346,"Lenovo Refurbished Thinkpad Yoga 260 x360 Core i5 6th gen 8GB 256GB SSD, 12.5 Inches Touchscreen With stylus pen",23500.0,26000.0,10%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ALLOYS HUB,Average,Excellent,Very Poor,58%,32.0,Lenovo,Refurbished,8GB,8.0,GB,i5,,14.0,1.0,23500.0,2500.0,Mid
325671483,"DELL Refurbished EX-UK Latitude 5400 Business Laptop – 14"" FHD Display, Intel Core i5-8365U, 16GB RAM, 512GB SSD, Windows 11 Pro, Black",24999.0,24999.0,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91.0,DELL,Refurbished,16GB,16.0,GB,i5,Windows 11,14.0,4.0,6249.75,0.0,Mid
325782492,"HP 1TB Hard Disk 16GB RAM  Refurbished Probook 640 G1 Laptop Intel Core i5, 4th generation 14'' Inches Screen Display  Laptop. Webcam, Windows 11 PRO Activated, Office & Basic Software Installed + Free Bag + Charger +Mouse Pad + Free Wireless Mouse+ Extensio",21899.0,25000.0,12%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Vertex Innovation Hub,Good,Very Poor,Poor,42%,1.0,HP,1TB,16GB,1.0,TB,i5,Windows 11,14.0,2.0,10949.5,3101.0,Mid
9562020,"HP  8GB RAM, 500GB Hard Disk Elitebook Refurbished Laptop 14'' Inches Screen Display, Intel Core i5 Laptop, Bluetooth, Webcam, Windows 11 PRO Activated, Office & Basic software Installed + Free Bag + Charger +Mouse Pad + wireless Mouse + Extension.",26000.0,25000.0,28%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Westside Computer Hub,Good,Excellent,Average,86%,208.0,HP,8GB,8GB,8.0,GB,i5,Windows 11,14.0,3.0,8666.666666666666,-1000.0,Mid
