laptop_id,name,price,price_before_discount,discount_pct,status,delivery_to_nairobi,seller,seller_shipping_speed,seller_quality-score,seller_customer_rating,seller_score,seller's_followers,scraped_at
314728738,"HP  EliteBook 840 G3 Core I5 6th Gen, 8GB RAM 256GB SSD -12.5"", Sliver Refurbished","KSh 22,199","KSh 26,000",15%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Digitech Computers,Good,Poor,Average,66%,151,2026-01-26 21:51:50
209938496,"Lenovo Refurbished ThinkPad Yoga 11e X360 Intel -Touchscreen- 11.6""- 4GB RAM - 500GB - Black","KSh 16,500","KSh 18,000",8%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,MWEMBA ECH,,,,,7,2026-01-26 21:53:51
325432624,"DELL REFURBISHED Latitude 7300 Business Laptop (13-inch) 8th Gen Intel Core I5, 8GB RAM, 256GB Storage, And UHD Graphics 620","KSh 23,999","KSh 33,000",27%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Laptoppalace,Excellent,,,98%,3,2026-01-26 21:54:51
325811914,"DELL LAPTOP DEII G3 15 3590 Gaming Laptop – Intel i7-9750H, GTX 1660 Ti, 16GB RAM, 512GB SSD, 15.6 Inch FHD, Refurbished","KSh 50,000","KSh 85,000",41%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Sharom GTX,Average,Excellent,Very Poor,60%,177,2026-01-26 21:54:53
604912,"HP Corei5 -8GB Ram-500GB HDD-EliteBook 820 Refurbished -windows 10 Office -12"" Slim","KSh 18,999","KSh 35,000",46%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Techbiz,Good,Excellent,Poor,76%,149,2026-01-26 21:54:54
313005301,HP REFURBISHED ELITEBOOK *TOUCH SCREEN* 840 G3 6TH GEN CORE I5 8GB 256GB SSD 14''INCHES WINDOWS 10,"KSh 28,499","KSh 35,000",19%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Phonelegit Kenya,Good,Excellent,Good,92%,12,2026-01-26 21:54:55
294564760,"HP  Refurbished ProBook 640 G1 Core I5 4th Gen 500GB-HDD 4GB RAM - Black, 6 Months WRTY (6 Months WRTY)","KSh 16,325","KSh 24,500",33%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,PRODUCTS ZONE,Good,Poor,Average,68%,123,2026-01-26 21:54:57
9507833,"Lenovo  ThinkPad X280 Intel Core i5-8350U Quad-Core 8GB RAM 256GB SSD 12.5"" FHD IPS Display",,"KSh 27,988",31%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,PRODUCTS ZONE,Good,Poor,Average,68%,123,2026-01-26 21:54:58
326061831,"HP 8GB RAM, 500GB Hard Disk Elitebook 8460P/8470P Refurbished Laptop 14'' Inches Screen Display, & Intel Core I5 Laptop,Webcam, Windows 11 PRO Activated, Office & Basic Software Installed","KSh 16,149","KSh 21,000",23%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Cray Computer Technologies,Good,Excellent,Very Poor,66%,11,2026-01-26 21:54:59
325286348,"HP Refurbished EX-UK ProBook 430 G8 Laptop, 13.3"" 1366x768 HD, Intel Core i3 11th Generation, 128GB SSD, 8GB RAM, Windows 11 Pro","KSh 28,000",,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91,2026-01-26 21:56:01
9397088,"HP  EliteBook 820 G1 Core I5 8GB RAM 500gb Hdd Slim Ultrabook Laptop Refurbished, (6 Months WRTY)",,"KSh 36,700",52%,8 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TheRoberts KE enterprise,Average,Excellent,,84%,10,2026-01-26 21:56:33
313079267,"HP Refurbished EX-UK Elitebook 845 G7 Amd Ryzen 5, 16GB RAM 512GB SSD, Backlit KB, Windows 11 Pro, 14 Inch FHD Display","KSh 39,999",,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91,2026-01-26 21:57:33
325762922,"DELL Refurbished Vostro 3400 Laptop 14"" 1920x1080 FHD Core I5 1135G7 256GB SSD Hard Drive 8GB RAM 4 Cores @ 4.2 GHz Win 11 Pro Black","KSh 26,499","KSh 30,000",12%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Pitcom Technologies.,Good,Average,Good,80%,17,2026-01-26 21:57:35
121845714,"HP Refurbished EliteBook 8460p Core I5, 8GB Ram, 500GB HDD,Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Free Wireless Mouse + Charger + Mouse Pad....","KSh 19,999","KSh 22,000",9%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Westside Computer Hub,Good,Excellent,Average,86%,208,2026-01-26 21:57:36
273064155,HP REFURBISHED PROBOOK 11 G2 *TOUCH SCREEN* CORE I3 8GB 500GB HDD WINDOWS 10 PRO 64BIT OFFICE ACTIVATED + FREE LAPTOP BAG,"KSh 18,499","KSh 25,000",26%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lantel  System,Good,Very Poor,Good,58%,52,2026-01-26 21:57:37
1556231,HP Refurbished Elitebook 840g3 I5 8gb Ram + 256gb Ssd Non-touch,,"KSh 25,000",14%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ANOVA Technologies,Good,Very Poor,Poor,46%,113,2026-01-26 21:57:39
326363755,"DELL Refurbished EX-UK Latitude 5490 Business Laptop – 14"" Full HD Display, Intel Core i5-8350U 8th Gen Quad-Core, 16GB DDR4 RAM, 256GB SSD, Windows 10/11 Pro","KSh 20,800","KSh 30,000",31%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Charlie Chan,Excellent,Good,Average,86%,361,2026-01-26 21:57:42
325728781,"HP  Refurbished EliteBook 830 G5 Intel Core I5 16GB RAM 512GB SSD Storage 8th Gen 13.3"" Slim Laptop + Wired mouse","KSh 32,774","KSh 40,000",18%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6,2026-01-26 21:57:44
325603545,"HP ProBook x360 435 G8 Notebook PC, AMD Ryzen 7 Pro 5850U With Radeon Graphics (16CPUs) , 16gb Ram, 512gb SSD, Touchscreen, 13.3-inch FHD (Refurbished)","KSh 47,000","KSh 50,000",6%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Nova Africa Entreprise,Good,Poor,Good,68%,32,2026-01-26 21:57:45
319284095,HP Refurbished EliteBook 840 G3 Core I5 8GB RAM 256GB SSD 14 Inch 6th Gen Touchscreen 2.4GHz Plus Free Laptop Stand,"KSh 27,999","KSh 35,000",20%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6,2026-01-26 21:57:47
306430396,"Lenovo Refurbished THINKPAD T480 Intel Core I7-8th Gen 16GB RAM 512GB SSD, (6 Months WRTY)","KSh 46,899","KSh 55,000",15%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ERICK ENTERPRISE,Good,Very Poor,Average,48%,130,2026-01-26 21:57:48
309719156,"DELL Latitude 3189 X360-4GB RAM-128GB SSD-Touchscreen- Intel Pentium -Refurbished-Win 10-Grey-12"" (6 Months WRTY)","KSh 15,499","KSh 16,500",6%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ALLOYS HUB,Average,Excellent,Very Poor,58%,32,2026-01-26 21:57:50
312651489,"HP REFURBISHED Elite X2 1013 G3 Tablet, 13"" Touch, Intel Core I7, 8GB RAM, 256GB SSD, Windows 11 Pro","KSh 45,000",,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Laptop Clinic,Average,Very Poor,Good,52%,170,2026-01-26 21:58:51
325674305,"DELL Latitude 5300 Core I5 -8th Gen-8GB RAM -256GB SSD X360 Touchscreen -Refurbished-Windows 11- 13"" Screen Size","KSh 28,500","KSh 38,000",25%,5 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,JULTECH GENERAL SUPPLIES,Good,Excellent,,94%,14,2026-01-26 21:59:22
188842772,HP REFURBISHE 430 G5 Intel(R) Core(TM) i5 7th Generation 8GB RAM 128 SSD Windows 10,"KSh 18,599","KSh 27,500",32%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,MAXPORTS MERCHANTS LIMITED,Excellent,Very Poor,,50%,16,2026-01-26 21:59:54
325778983,"HP ProBook X360 11 G4 EE Core I5 8th Gen 8GB RAM 256GB SSD 11.6 Inch Touchscreen Windows 10 Pro, HDMI, 2 - IN - 1 Convertible Slim Refurbished Laptop","KSh 19,999","KSh 26,999",26%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,HamnduEnterprise,Average,Excellent,Good,82%,10,2026-01-26 21:59:55
264065691,"HP Refurbished EliteBook 840 Touchscreen,  Core I5, 8GB RAM , 500HDD, Win10 TRIAL, 14""  Black (6 Months WRTY)","KSh 19,999","KSh 23,998",17%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,HAMEDA TECHNOLOGIES,Good,Very Poor,Good,60%,164,2026-01-26 21:59:56
250063939,"HP Refurbished EliteBook 830 G5 Core I5 8GB RAM 256GB SSD 7th Gen 13.3"" Slim Laptop","KSh 26,999","KSh 52,000",48%,9 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Charlie Chan,Excellent,Good,Average,86%,361,2026-01-26 21:59:57
312651484,"DELL REFURBISHED XPS 13 9343, 5th Gen Intel Core I5, 13.3"" FHD Touchscreen, 8GB RAM, 256GB SSD, Windows 11 Pro","KSh 36,000",,,2 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Laptop Clinic,Average,Very Poor,Good,52%,170,2026-01-26 22:00:58
326163605,"DELL Latitude 3380 Intel Core i3 6th Gen 8GB RAM 256GB SSD 13.3"" Screen REFURBISHED","KSh 20,000",,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,LAPTOPS WORLD LTD,Excellent,Very Poor,Average,60%,7,2026-01-26 22:01:59
325682432,"HP Refurbished EX-UK ProBook x360 11 G6 EE 2-in-1 Rugged Laptop – 11.6"" HD Touchscreen Convertible, Intel Quad-Core Celeron N4120, 8GB RAM, 128GB SSD, Webcam, Windows 11 Pro – Durable Classroom & Business Laptop","KSh 18,700",,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91,2026-01-26 22:03:00
9948077,"HP Elitebook 840 G4 Intel Core I7 7th Gen,16GB Ram,512GB SSD-Refurbished (6 M WRTY)",,"KSh 37,690",19%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,WAISY,,,,,6,2026-01-26 22:05:02
326138277,"Apple Refurbished MacBook Pro 13 2015, Core I5, 8GB RAM, 250GB SSD Retina 13-inch","KSh 29,900","KSh 50,000",40%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Mo Electronics.,Excellent,Excellent,Poor,84%,4,2026-01-26 22:05:03
325849325,Lenovo Refurbished Thinkpad T480s Core I5 16GB RAM 512GB SSD 14 Inch 8TH GEN + Bag,"KSh 27,074","KSh 35,000",23%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,AVELORA INNOVATIONS LTD,Good,Very Poor,Good,56%,27,2026-01-26 22:05:05
307943655,"DELL  Latitude 5175 Laptop 10.8 Inches Intel Core M5-6Y57 Processor 6th Generation 8 GB Ram 256 GB SSD, (6 Months WRTY)","KSh 19,980","KSh 23,500",15%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,PRODUCTS ZONE,Good,Poor,Average,68%,123,2026-01-26 22:05:06
9528349,,,"KSh 33,000",40%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TECH DG,Good,Very Poor,Average,52%,25,2026-01-26 22:05:08
325958162,"HP Refurbished EX-UK ProBook 440 G8 – 14"" FHD Ultra-Slim Laptop, Intel Core i3 11th Gen, 8GB RAM, 256GB SSD, Fingerprint, Wi-Fi 6, Windows 11 Pro – Smart Performance for Everyday Professionals","KSh 37,500",,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91,2026-01-26 22:06:09
10054852,"DELL Refurbished Latitude E7250 Intel I5- 8GB RAM 256GB SSD Win 10 Pro 12.5 Inches, 6 Months WRTY",,"KSh 70,000",77%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Computer Spot Kenya,Excellent,Excellent,Average,86%,32,2026-01-26 22:06:10
313575253,"Lenovo Refurbished ThinkPad T490s Business Laptop, 14-Inch FHD Intel Core I5-8365U 1.6GHz 16GB RAM 256GB SSD","KSh 40,000",,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,BADAR COMPUTERS,Poor,Excellent,Excellent,80%,9,2026-01-26 22:07:12
325268064,"DELL Refurbished EX-UK Latitude 7420 Laptop, 14"" FHD Display, Intel Core i5-1145G7 Quad Core 11th Gen Processor, 16GB RAM, 512GB SSD, WiFi, Bluetooth, Webcam, Windows 11 Pro","KSh 41,000",,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91,2026-01-26 22:08:13
324059704,HP Elitebook 840 G5 Laptop Intel Core i7 7th gen 1.80 GHz 8Gb Ram 256GB SSD Windows 10 Pro-64,"KSh 32,899","KSh 35,000",6%,8 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TheRoberts KE enterprise,Average,Excellent,,84%,10,2026-01-26 22:08:44
1556263,,,"KSh 26,000",23%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ANOVA Technologies,Good,Very Poor,Poor,46%,113,2026-01-26 22:08:45
325591269,DELL REFURBISHED Latitude 7400 Intel Core i5 8th Generation 16GB RAM 512GB SSD X360 Touch Screen 14inch FHD Display (Refurbished),"KSh 41,499","KSh 48,000",14%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ZLIT STORES,,,,,1,2026-01-26 22:10:46
312899714,DELL REFURBISHED 5400 Intel(R) Core(TM) I7 8th Gen 16 GB RAM 256 SSD 14 Inch Windows 11,"KSh 31,999","KSh 42,000",24%,1 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,JULTECH GENERAL SUPPLIES,Good,Excellent,,94%,14,2026-01-26 22:11:17
313537157,DELL REFURBISHED LAPTOP LATITUDE 7440 INTEL CORE I5 4GB RAM MEMORY 256GB SSD 14 INCHES,"KSh 16,499","KSh 22,000",25%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Laptoppalace,Excellent,,,98%,3,2026-01-26 22:12:20
10048231,"Asus UK Refurbished Asus. X409F Laptop – Intel Core I7, 16GB RAM, 128GB SSD & 1TB HDD",,"KSh 75,000",53%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Megacomps ICT hub,Poor,Very Poor,Excellent,46%,237,2026-01-26 22:12:21
1291436,"HP 6th Gen Corei5 -8GB Ram-256GB SSD-EliteBook 820 Refurbished -win10 Office 2019 -12"" Trial",,"KSh 45,000",51%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Techbiz,Good,Excellent,Poor,76%,149,2026-01-26 22:12:22
314094137,"Lenovo ThinkPad X280 Intel Core i5-8350U Quad-Core 8GB RAM 256GB SSD 12.5"" FHD IPS Display","KSh 19,999","KSh 27,988",29%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,RICKTECH COMPUTERS,Good,Excellent,Excellent,98%,23,2026-01-26 22:12:23
325417060,HP Renewed HP. EliteBook 840 G7 14” FHD Intel Core i5-10310U 1.7GHz Quad Core 16GB RAM 512GB NVMe Windows 11 Pro 64Bit,"KSh 38,000","KSh 46,000",17%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,PRODUCTS ZONE,Good,Poor,Average,68%,123,2026-01-26 22:12:24
265429382,"Elitebook Refurbished 8460p, 8GB RAM, 1TB HDD, Intel Core I5 + FREE MOUSE","KSh 15,999","KSh 29,999",47%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Betty Tech Computers,Good,Very Poor,Average,50%,174,2026-01-26 22:12:25
325487076,"HP ProBook X360 11 G1 , Intel Pentium, 4 GB RAM, 128 GB SSD, 11.6 inch HD Convertible Screen Touchscreen + Free Wired mouse","KSh 16,700","KSh 26,000",36%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,PC Point KE,Good,Very Poor,Excellent,60%,2,2026-01-26 22:12:26
325849712,"Apple REFURBISHED MacBook Air A1466 (13-inch Early 2015), Intel Core I5, 8GB RAM + 512GB SSD, Intel HD Graphics","KSh 29,999","KSh 35,000",14%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Digitech Computers,Good,Poor,Average,66%,151,2026-01-26 22:12:27
320985896,"HP Refurbished Elitebook 840 G3 6th Gen , Core I5, 8GB RAM- SSD 256GB -14"", Sliver (6M WRTY)","KSh 24,399","KSh 46,999",48%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,PRODUCTS ZONE,Good,Poor,Average,68%,123,2026-01-26 22:12:28
326402594,DELL Latitude 5300 Intel Core i7-8665U 16gb Ram 512gb SSD 8th Generation 2.1GHz (8 CPUs) Windows 11 Pro 64-bit 13.3inches (Refurbished),"KSh 40,000","KSh 50,000",20%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Unicom computers,,,,,,2026-01-26 22:14:29
326324816,"HP  REFURBISHED ELITEBOOK 8460P CORE I5 8GB  256GB SSD  14'' WINDOWS 10, 6 Months WRTY","KSh 15,400","KSh 30,000",49%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,ERICK ENTERPRISE,Good,Very Poor,Average,48%,130,2026-01-26 22:14:30
325819569,"DELL Latitude 7280, Core I5 8GB RAM 512GB SSD, 12.5"" Refurbished Windows 11 pro installed office 2021 activated","KSh 21,850","KSh 35,000",38%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6,2026-01-26 22:14:31
9425349,"HP  Refurbished EliteBook 820, Intel Core I5, Slim Model ,8GB RAM , 500HDD, Black- 12.5"", (6 Months WRTY)",,"KSh 28,000",45%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,RICKTECH COMPUTERS,Good,Excellent,Excellent,98%,23,2026-01-26 22:14:32
305611469,"HP Refurbished Probook 640 G2 Core I5 - 6th Generation - 512 SSD- 16GB RAM -14"" - Black","KSh 22,499","KSh 30,000",25%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Wasini Technologies,Good,Excellent,Good,86%,79,2026-01-26 22:14:33
325737850,HP Refurbished Probook 11 G2 *TOUCH SCREEN* CORE I3 8GB 128GB SSD Win 11,"KSh 18,000","KSh 22,000",18%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Pikhub,Excellent,Very Poor,Excellent,66%,3,2026-01-26 22:14:34
325918044,"Lenovo Refurbished EX-UK ThinkPad X280, Intel Core i7 (8th Gen) i7-8550U, 8 GB RAM, 256 GB SSD, 12.5"" FHD (1920 x 1080) Display","KSh 26,400","KSh 30,000",12%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,TWENDY,Good,Excellent,Good,88%,10,2026-01-26 22:14:35
326471045,"HP  Refurbished EX-UK ProBook 450 G3 Business Ultrabook, Intel Core i5-6200U, 256GB SSD, 8GB RAM, 15.6"" FHD (1920x1080), Windows 10/11 Pro","KSh 21,399","KSh 31,000",31%,In stock,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,PRODUCTS ZONE,Good,Poor,Average,68%,123,2026-01-26 22:14:36
325327992,DELL  REFURBISHED LATITUDE 3340 INTEL CORE I3 TOUCH SCREEN 4TH GENERATION 8GB RAM 256GB SSD,"KSh 18,499","KSh 25,000",26%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Laptoppalace,Excellent,,,98%,3,2026-01-26 22:15:38
326369837,"Lenovo Refurbished T460s Ultrabook 14"" Display, Intel I5(6th Gen) , 8GB RAM, 512GB SSD Windows 11 pro installed Office 2021 activated","KSh 25,499","KSh 35,000",27%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6,2026-01-26 22:15:39
325584056,"DELL  Latitude 5300 Refurbished Laptop, Intel Core i5-8th Generation CPU, 8GB RAM, 256GB SSD, 13 inch Display, Windows + Laptop Stand","KSh 22,500","KSh 30,000",25%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,My Tech Hub,Poor,,,50%,7,2026-01-26 22:16:39
326024761,"DELL  DELL_ Latitude 5300 Core I5 Touchscreen-8th Gen-16GB RAM -512GB SSD-Refurbished-Windows 11- 11""","KSh 28,999","KSh 38,999",26%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,GEEWORLD TECHNOLOGIES,Good,Excellent,Poor,78%,3,2026-01-26 22:16:41
326566459,DELL Latitude 7390 2-in-1 13.3Inches Intel Core i7 8th Gen 16GB RAM 512GB SSD Touchscreen Laptop,"KSh 39,000","KSh 45,000",13%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,laptop hub limited,,,,,,2026-01-26 22:18:41
312866798,HP Refurbished Laptop Elite x2 1012 G2 Detachable 2-in-1 Intel Core i5 7th Gen 8GB RAM 256GB SSD 12.3 Inches HD Touchscreen Display Stylus Pen,"KSh 39,000","KSh 42,999",9%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Bundo Tech,Good,Excellent,Good,90%,48,2026-01-26 22:18:43
313013178,"HP Refurbished EX-UK ProBook 455R G6 15.6 Inch Full HD AMD Ryzen 5 3500U Processor, Radeon Graphics, 8GB RAM, 256GB SSD, Windows 11 Pro","KSh 32,000",,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91,2026-01-26 22:19:43
8005414,,"KSh 16,999","KSh 40,000",58%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Best_Mom,Good,,,80%,5,2026-01-26 22:20:45
325777270,"HP  EliteBook 840 G5 Touchscreen  Processor- Intel Core i5-8300U -8th Generation Memory- 16GB DDR4 Hard drive- 256gb  SSD Storage Display-14""  FHD  Color- SILVER","KSh 35,150","KSh 40,000",12%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6,2026-01-26 22:20:47
312690251,ThinkPad X390 Core i7-8th Gen 16GB Ram 256GB SSD Refurbished TOUCHSCREEN WINDOWS 10 PRO INSTALLED AND ACTIVED PLUS COMPLETE CHARGER,"KSh 32,000","KSh 34,000",6%,5 units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Neileys  Technologies,Good,Very Poor,Poor,44%,56,2026-01-26 22:20:48
313918807,"Lenovo Thinkpad T470s Refurbished -Core I5 -16GB RAM -256GB SSD-Dos-14""","KSh 22,499","KSh 27,000",17%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Phonelegit Kenya,Good,Excellent,Good,92%,12,2026-01-26 22:20:49
312670543,HP Refurbished EX-UK 250 G8 Intel Core i5 11th Gen 8GB RAM 256GB SSD RJ-45 WiFi Bluetooth HDMI Type-C 15.6 Inches HD Display Windows 10/11 Pro,"KSh 40,000",,,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,novetech supplies,Good,Good,Good,86%,91,2026-01-26 22:21:49
325673328,"HP  EliteBook 840 G5 Processor- Intel Core i5-8300U -8th Generation Memory- 8GB DDR4  Windows 11 pro 64 bit office 2021 activated Hard drive- 512GB SSD Display-14""  FH Color- SILVER  + Laptop bag","KSh 29,924","KSh 38,000",21%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,Lawre Digital Solutions,Good,Excellent,Poor,82%,6,2026-01-26 22:21:50
312737939,HP REFURBISHED Probook 430 G5 Intel(R)Core(TM)I5 7th Gen 16 GB RAM 256 SSD Windows 10 pro 14 Inch Display,"KSh 26,500","KSh 35,800",26%,Few units left,+ shipping from KSh 170 to CBD - UON/Globe/Koja/River Road,MAXPORTS MERCHANTS LIMITED,Excellent,Very Poor,,50%,16,2026-01-26 22:22:21
